,Lane,Summoner,Champion,Kills,Deaths,Assists,Killing_Spree,Multikills,Total_Damage,Damage_To_Objectives,Damage_To_Turrets,Damage_Taken,Gold_Earned,Champ_Level,Wards_Bought,Vision_Score,Crowd_Controls,Item_0,Item_1,Item_2,Item_3,Item_4,Item_5,Item_6,champion_name
6260,BOTTOM,HbRzNcWqThCvBT2hBwCCvLw73X4LgQXQl6fJhJPBRSr9iAc,412,3,6,17,0,1,6029,5052,3741,14577,8061,12,7,40,31,3069,2055,3050,3117,1031,3067,3364,Thresh
6316,BOTTOM,jK7osFTaFJ7Uj38CdgYByOkf5259k7JwEUhZKcdahCKZPg,43,0,5,2,0,0,5576,380,244,8981,4794,10,6,44,17,2031,3098,3174,2055,0,3158,3364,Karma
6323,BOTTOM,c6LMYKMTZess7WbsG8DnYis38dYZF9_MZOpJg090mKK4IFQ,497,1,2,9,0,1,6049,2084,1666,6297,5999,10,5,32,19,3114,2031,3098,3117,1052,3050,3364,Rakan
6324,BOTTOM,c6LMYKMTZess7WbsG8DnYis38dYZF9_MZOpJg090mKK4IFQ,12,1,6,5,0,1,3636,47,0,13485,4927,10,6,36,23,2055,3117,3401,3024,1029,0,3364,Alistar
6346,BOTTOM,P4GGThIHNrJdpACaqEqQR2Miz-CFtB1QxwVDxSSD6d5stg,267,0,7,9,0,0,7051,309,309,10731,5702,10,3,32,16,3098,3117,3504,2055,3114,0,3364,Nami
6349,BOTTOM,dFfKixkOfBzoisBhRXTllSVEmyTHR04yhckz9VtH9az7EyE,111,2,5,12,0,1,8275,1279,429,12770,7367,12,9,60,52,3050,3117,3401,1031,1028,2055,3364,Nautilus
6351,BOTTOM,WecUlumGqqdQYnqEWIR-DiR1UlbgT0NXNH6VoBBwodlD2_Q,40,2,8,9,0,1,8138,1063,378,18389,7937,12,8,48,29,0,1028,3092,3117,0,3504,3364,Janna
6357,BOTTOM,W80sBBzPTodmvjH6buC_2csLXpcOig0RZfhDCtaB6y1utA,3,1,5,12,0,1,6536,1852,653,13486,5857,11,6,43,30,3107,3111,0,3401,0,0,3364,Galio
6358,BOTTOM,G6KUDoBTmeTzUlY40Hq8DE_tPOyHj0osxZiumlY37PdCFlU,111,0,5,21,0,0,9517,2546,1106,14539,8360,12,2,72,58,3050,3117,3107,1028,0,3401,3364,Nautilus
6365,BOTTOM,L-aLKY2VqVH8u2XkitHIzjkBJIF7KhT4S7hmBsLL4N5POQ,25,1,4,10,0,1,5606,1712,1712,7598,5694,10,2,19,22,3098,0,3504,3158,1004,0,3364,Morgana
6391,BOTTOM,fOzrn6vWYLs3ngFrXOJsw67BvpqxpAnF6nqh_1WGCGA5sQ,111,1,11,7,0,1,4629,3761,3481,18823,6245,10,6,41,35,2031,3401,2055,3050,0,3047,3364,Nautilus
6406,BOTTOM,9EaQ2JTD9r7I5KYvsZkmc0VPRa3cGWM4nrKZV8EqJ3OFVaE,63,5,0,8,5,2,10579,4361,4361,6766,8647,11,3,41,13,0,3157,3098,0,3047,3151,3364,Brand
6424,BOTTOM,Y824Z80L3ToxnwFqbqLYyWVbOhPuhKHHkLPTK4J2uTr47g,111,2,0,4,2,1,2828,3066,3066,5029,6272,10,7,30,20,2423,1033,3401,3050,3117,2055,3364,Nautilus
6428,BOTTOM,9EaQ2JTD9r7I5KYvsZkmc0VPRa3cGWM4nrKZV8EqJ3OFVaE,43,2,5,8,0,1,13101,3733,2722,10713,7422,11,2,33,22,3174,3158,3098,2055,3504,1028,3364,Karma
6438,BOTTOM,9EaQ2JTD9r7I5KYvsZkmc0VPRa3cGWM4nrKZV8EqJ3OFVaE,223,0,3,13,0,0,4852,1068,724,12388,6363,11,3,39,12,3111,3190,3401,0,1029,0,3364,TahmKench
6488,BOTTOM,9EaQ2JTD9r7I5KYvsZkmc0VPRa3cGWM4nrKZV8EqJ3OFVaE,25,3,7,8,3,1,8989,845,845,12568,7434,10,5,39,66,3020,3157,3098,1026,2055,1052,3364,Morgana
6498,BOTTOM,m_5uXd7VrRslFkRICx-kIOrd7LBp7lJ7VnTV5IW5EP9-jg,267,0,4,10,0,0,5734,4299,1519,6557,5946,10,8,45,17,3174,3098,2055,1004,1028,3117,3364,Nami
6500,BOTTOM,hXdBpEJpv_-bDs2Dj_2VTURE7Ed83zzDSwwdARwOI-f0Qg,25,3,9,4,2,1,5584,192,192,13499,5921,10,7,39,30,3801,3098,3157,3117,0,0,3364,Morgana
6502,BOTTOM,LnF1308LsKo34_fFEWGNTl25-fKa6APlQAQ6rIGFOVKBwg,350,0,9,9,0,0,9034,191,137,11456,5509,11,3,36,21,2055,2031,3174,3098,3114,3801,3364,Yuumi
6506,BOTTOM,KuEz8-aFRrVP5UT9T6i-A99gB93V7WThFdg-mPxeQ2gehGpj6MViAHwW,25,1,10,8,0,1,9198,5454,620,18795,7082,11,0,16,43,3092,3107,2424,3117,3113,1052,3340,Morgana
6508,BOTTOM,6T9YemYDcrKMH_WQTeXJ79CNdpFmwa-vGoJuHr9W27SWVsw,99,0,10,8,0,0,10466,72,72,15543,6104,12,0,10,56,3098,3020,3285,0,0,0,3340,Lux
6513,BOTTOM,QYD04aq-1oEjMAqKzrWBAl3GjMMVg4ypdCGaRKq5EAuplho,350,3,3,9,2,1,11829,1436,759,7915,8027,12,1,41,28,3107,3504,3098,3158,3113,0,3364,Yuumi
6521,BOTTOM,ezMBH1HIpI9f7ZoskJn0OiAvNAPLMXhZ1dlgB6ctS_hudQ,99,4,3,13,2,2,8118,1570,705,6219,6965,10,5,47,39,3098,3504,2031,3117,3174,2055,3364,Lux
6538,BOTTOM,gLyFB0gN8UbPY-VZlRb7fxU97zpuzSDdQi814juF9TnrEz8,412,7,8,18,4,2,10165,1527,1527,16012,10805,12,6,67,55,3050,3069,3109,3117,3110,1033,3364,Thresh
6543,BOTTOM,XBwHyDcR3-QLCFPxX9i-owP-FtpMSkG-qUJiWPPZrH1x9A,267,0,8,14,0,0,5857,810,131,13068,5636,12,10,47,20,3098,2055,2031,3174,1028,3117,3364,Nami
6544,BOTTOM,G1cyrzM1z1PtCw3TlWyzM76__SMCd8WniGz8wCZwi4S5Bw4,432,2,4,8,0,1,12754,1108,538,14833,7914,13,10,102,42,3092,3190,2055,3067,1029,3117,3364,Bard
6550,BOTTOM,G1cyrzM1z1PtCw3TlWyzM76__SMCd8WniGz8wCZwi4S5Bw4,16,2,5,18,0,1,5734,640,332,15147,10108,15,12,75,32,3092,3107,3190,0,2421,3158,3364,Soraka
6566,BOTTOM,SwGu0E1mqLChoL_IAQ_Vq3FYy28ss-HFGxMeFWUhS9GxdA,99,1,5,15,0,1,10187,1124,730,4850,6775,11,6,41,53,3117,3092,3174,3114,0,0,3364,Lux
6581,BOTTOM,k_N8Ho03IjEbB5BSo0cAKH7kFCGDJE-Z2myMRgkmvNaf3c0,111,4,5,10,2,1,6688,2965,730,12758,7931,12,6,60,48,3109,3401,3105,3047,3024,2055,3364,Nautilus
6589,BOTTOM,OPxRceB7-5f6S-H959PgreZOLJi21R4JnX6Z5mqDCUcf-A,412,3,6,19,0,1,8195,2312,895,23164,10190,15,3,74,37,3107,3069,1028,3109,3105,3117,3364,Thresh
6595,BOTTOM,LC4cvIlrq3_PMbNmrXAyp6gJl_kyGKOW9ynGdzUWj5PSk9c,43,1,3,8,0,1,9005,1115,1115,10997,7584,12,6,63,11,3098,3504,1082,3174,3117,2055,3364,Karma
6627,BOTTOM,XuTBBNeWefoTMDkHRIOcK-CYNE6X20XCP2sutgfLWEOunwQ,497,1,8,6,0,1,6389,643,643,12452,5568,10,8,30,9,3504,3108,3098,2055,3158,0,3364,Rakan
6629,BOTTOM,QYEvO9i8iv599yDgiXipwre3k7CJB4VH-8Rcq-VqeNnqdkY,555,2,2,13,0,1,6029,4108,2414,9855,6513,11,6,44,23,3117,3147,2055,3096,1036,0,3364,Pyke
6639,BOTTOM,soc2gt9q_xWO5agwYBnMC3q-Od0oObRnm-RX-9A-7BU4yrA,350,1,4,11,0,1,8576,4155,998,7459,6705,10,6,41,15,3092,1052,3158,3174,1082,0,3364,Yuumi
6646,BOTTOM,QYEvO9i8iv599yDgiXipwre3k7CJB4VH-8Rcq-VqeNnqdkY,43,4,2,10,2,1,8453,11230,4541,5558,8412,11,6,40,10,3174,3020,2055,3098,3114,3113,3364,Karma
6650,BOTTOM,QYEvO9i8iv599yDgiXipwre3k7CJB4VH-8Rcq-VqeNnqdkY,412,3,8,15,2,2,8498,232,232,23164,8443,14,6,65,35,1033,3050,2055,3069,3117,3107,3364,Thresh
6672,BOTTOM,QYEvO9i8iv599yDgiXipwre3k7CJB4VH-8Rcq-VqeNnqdkY,40,1,6,12,0,1,6497,3244,2554,13198,8765,14,9,83,24,3174,3117,0,3092,3504,0,3364,Janna
6675,BOTTOM,fEWJEYKhZ3SuJLr38ElkX6RmaWpNlNoXVJL1o5Tz2iSKOQ4,99,11,3,22,4,1,16501,10768,4934,8425,13657,14,3,63,67,3158,3098,3504,3916,3089,3174,3364,Lux
6684,BOTTOM,fOzrn6vWYLs3ngFrXOJsw67BvpqxpAnF6nqh_1WGCGA5sQ,555,7,0,5,7,2,5548,1684,1684,6655,7766,10,4,47,14,2421,3096,3142,3117,0,0,3364,Pyke
6689,BOTTOM,QYEvO9i8iv599yDgiXipwre3k7CJB4VH-8Rcq-VqeNnqdkY,40,0,2,11,0,0,6034,1244,1083,6266,6028,10,7,49,20,3504,3114,0,3098,1004,2031,3364,Janna
6700,BOTTOM,oh1anyegIC24O6wtOsnkbJd9JaPrSkYQUmqFPhSws8gAow,89,2,0,18,2,1,5821,3799,2164,8127,6823,10,7,25,32,2055,0,3050,3401,0,3117,3364,Leona
6701,BOTTOM,JgJ5N81cZKyKXzwhj8zcReka7DDh_WU-r50dUna_Keq4Whg,497,2,3,17,2,1,7310,4526,3758,10599,9206,13,12,66,24,3047,3801,3050,2055,3114,3092,3364,Rakan
6706,BOTTOM,5ADgnYTb78w3jwkq8IhujFq78r-_jpMcxaLphg7aNsTFRw,497,4,4,24,2,1,13816,5178,3830,17643,10624,13,5,46,46,3092,3050,3107,3111,3114,3113,3364,Rakan
6721,BOTTOM,oQ8fsanrz87a7dzvxjwdVh5uW82Om1OkKiqDCP2vnI_j3A,25,0,9,10,0,0,5913,929,305,14745,5328,10,7,28,25,2055,3107,3098,2420,3117,1052,3364,Morgana
6732,BOTTOM,3Yoq1k11ubzO7fjCx9A-9SqfFPAI5neSuOIsiZ422HqHeQ,350,0,4,5,0,0,10681,1302,1302,7175,5927,10,5,31,16,3098,3113,3174,0,3114,2055,3364,Yuumi
6749,BOTTOM,I16qxE6Kyu1a0nEqB1Dexo70SmS6_gYbX1El13Wg6Sc7-SA,201,2,1,14,2,1,6367,4905,2785,13062,6503,11,5,34,29,3401,2031,2055,3111,3109,0,3364,Braum
6751,BOTTOM,96bx-4JnCJ_wgW0GGVgCkFmsKhx1Z3IdWQZSydEoVCzQ1g,350,1,3,3,0,1,7778,588,588,4857,5245,10,4,18,15,2003,3098,1082,3174,3114,2055,3364,Yuumi
6769,BOTTOM,O4wzp-jvhwgzVSB43byHPhGzjkudtg59H_ropn5wLz9V19g,432,7,5,16,3,1,11742,4709,490,21519,11492,14,5,85,43,2055,3190,3092,3110,3117,3109,3364,Bard
6793,BOTTOM,c6LMYKMTZess7WbsG8DnYis38dYZF9_MZOpJg090mKK4IFQ,497,0,2,9,0,0,4987,188,188,4668,5180,10,5,24,14,2055,3504,3098,1029,0,3117,3364,Rakan
6794,BOTTOM,tfJnz18r0m61_eVG8uvpGO-2x1c8yDx2zF_aNBLs4ooBcw,223,3,8,14,2,1,13947,4487,2197,25147,8395,14,1,33,31,3401,3109,3190,3067,3009,0,3364,TahmKench
6798,BOTTOM,SsBZXARkTu7OhAGLxrVBeAPxvlftj8ITuYyYOe_DWNJqgyaS5hWFGFtG,412,4,9,15,2,1,6041,1009,244,20282,8504,12,2,31,34,3069,3107,3109,3117,1028,0,3364,Thresh
6799,BOTTOM,hJcBxFVLAXmWSewFhcdDszUrP3fumP2HHBOp22Gle4Z-jw,111,1,7,17,0,1,7230,1228,524,18788,7444,13,6,40,50,3067,3401,3050,3117,1029,2055,3364,Nautilus
6816,BOTTOM,lxZ00EY6iBJeEsvvJNKdqI_48gCpCOj7NvvPjl28cCBKrX8,350,2,6,12,0,1,8624,228,136,9025,7661,13,2,25,19,3098,3107,0,3174,3041,0,3364,Yuumi
6817,BOTTOM,10D4WL3aJmvFRfpqYB-6G-vwLUdYNiflg9BS_5L9gUSBRA,111,0,3,10,0,0,5933,1122,1122,8789,5474,10,3,28,35,3401,3801,3117,2055,3140,2003,3364,Nautilus
6834,BOTTOM,r64GOX8o2WlzgvNlMTNltAhZWZeCeuCojX2PLFZZK-loug,25,2,8,5,0,1,4365,4180,2534,23849,8467,13,2,42,27,3158,3092,3157,1026,1052,2055,3364,Morgana
6854,BOTTOM,5-OAnIQn3-5AJ-lJ4YOCZzFNBJjfscYw6UG3AfNAZIO50Q,143,4,9,16,0,1,24601,3068,725,22764,10213,14,9,72,55,3151,3116,3916,3098,2055,3020,3364,Zyra
6865,BOTTOM,hDiocpwFEgTe5-OgESc5vS3TFaNqLf35TSLvwk2fnfzypw,12,3,7,20,2,1,12526,787,787,26206,8676,13,2,43,76,3401,3050,3109,2031,2420,3117,3364,Alistar
6871,BOTTOM,MMtj_TBqIGa2doiNupqM2952fkgIWuGPIBbIRF18qJ-u9Q,37,0,8,5,0,0,12906,2098,891,14378,7502,12,4,28,14,3098,3040,2055,3020,1052,3057,3364,Sona
6934,BOTTOM,mL-ZoBGelDq0-zr6msevcTP4nDWh49o2-ggqoM5qar0a9Cc,99,5,8,14,3,1,9878,4728,3878,11260,10454,14,7,45,51,3117,3098,3089,3174,3504,2055,3364,Lux
6961,BOTTOM,KLiXIzyIrofk2iMKm1YJRTLtlrJ9iA7LnMVJAdDUmOAiUA,25,1,12,16,0,1,12850,354,339,25410,10132,15,11,72,73,3504,3107,3092,3117,2424,2055,3364,Morgana
6962,BOTTOM,G1cyrzM1z1PtCw3TlWyzM76__SMCd8WniGz8wCZwi4S5Bw4,432,2,2,11,0,1,5626,1874,1683,8819,6600,12,5,41,18,3098,3109,0,0,0,3117,3364,Bard
6986,BOTTOM,ezMBH1HIpI9f7ZoskJn0OiAvNAPLMXhZ1dlgB6ctS_hudQ,43,1,7,23,0,1,10600,1098,901,15592,8837,15,16,54,27,3098,3107,2055,3174,3117,1028,3364,Karma
6988,BOTTOM,CtDcz1QurYmY4gIBDLxkbIQ60tnmBFrsmUTT7-co-NdF0g,99,2,5,14,0,1,8349,4223,525,7592,7864,12,13,66,36,3174,3098,0,3117,3801,3114,3364,Lux
6989,BOTTOM,diG1C_iPYsnva-iIGEuFgeeNEgfWNd4PgZwzLdWMtV37GNs,99,0,5,10,0,0,8980,1751,435,7789,6544,11,9,50,33,2055,3157,3098,3114,0,3020,3364,Lux
6994,BOTTOM,c6LMYKMTZess7WbsG8DnYis38dYZF9_MZOpJg090mKK4IFQ,350,0,2,13,0,0,8652,1862,1426,4586,7054,11,4,37,14,0,3041,3098,3174,1004,3113,3364,Yuumi
7001,BOTTOM,eeMAZyl5XCNBziutc-7XO2kWCyBlU-OS6X9-yeTOJtY,37,0,2,11,0,0,5421,1623,1341,10080,6206,11,3,34,6,3158,0,3098,3107,0,1004,3364,Sona
7021,BOTTOM,Vp3hLv8e2AxMmfhkhuOFLGRIgAevQQXXcSPMSTp_bPEAmQ,412,3,11,13,0,1,9593,983,697,18509,8050,11,5,54,46,3069,3107,3050,3117,1028,2055,3364,Thresh
7037,BOTTOM,AphUF9QgckRnTGvJiIJx0v3FWT8pcO_Uye5X2J1XYaaWNw,63,8,11,8,2,2,17799,8535,1858,18395,10214,12,9,71,18,3151,3020,3092,2055,1026,1028,3364,Brand
7040,BOTTOM,17X1_XDuk9Uq3dC05hcA74HYxxSQ-ZS1DzFiX-7O7E370jA1heqxJ-hz,43,3,2,9,2,1,19230,3647,2616,11346,12095,15,4,28,37,3041,3905,3030,3089,0,3117,3363,Karma
7044,BOTTOM,MzhLi5PpSSGlIaV6mSUckfbOihfyOARcHVTQqG-uVBkbK90,161,1,5,6,0,1,15428,1086,971,10420,6837,11,3,52,27,3098,2031,3285,3020,0,0,3364,Velkoz
7053,BOTTOM,7QmAgpSoEhuAsIEjik2D0-BK5_ptSC76GgSiuSMy62-sc1Q,16,2,3,4,2,2,2694,111,0,6777,6621,12,0,33,23,3158,3107,3096,2031,3105,0,3364,Soraka
7057,BOTTOM,0SiXuGgPss2i0nq4mj86wur5H8M7CXDR5nrpN-oL1fXiBgE,350,2,1,15,0,1,13963,7889,3580,7786,10260,13,6,54,30,2055,3107,3098,3041,3174,3504,3364,Yuumi
7072,BOTTOM,0SiXuGgPss2i0nq4mj86wur5H8M7CXDR5nrpN-oL1fXiBgE,350,5,1,19,3,2,15627,7087,3905,6559,10069,13,6,25,14,3285,2055,3098,1052,3174,3041,3364,Yuumi
7073,BOTTOM,bu10prskI4_apt1S_9KPwgIm1JSRgotJF-5syKDyS1IujA,25,5,6,17,2,1,9825,10362,3988,16064,11845,14,1,55,27,3098,3157,3107,3020,3190,1026,3364,Morgana
7110,BOTTOM,G7fK7d9VkIAEcJF6rzBN3zsaFPweRIvCabkc2zBCstl380c,555,4,6,4,2,1,5041,4183,1314,13312,7049,11,6,29,14,2055,3147,3117,3401,1036,1036,3364,Pyke
7134,BOTTOM,G7fK7d9VkIAEcJF6rzBN3zsaFPweRIvCabkc2zBCstl380c,53,4,2,20,2,1,11618,2003,2003,18732,9488,13,5,45,47,2055,3117,3050,3401,3109,3105,3364,Blitzcrank
7137,BOTTOM,G7fK7d9VkIAEcJF6rzBN3zsaFPweRIvCabkc2zBCstl380c,53,5,1,16,5,1,7811,8533,5324,12173,9203,12,7,58,25,2055,3105,3050,3401,3109,3117,3364,Blitzcrank
7152,BOTTOM,G7fK7d9VkIAEcJF6rzBN3zsaFPweRIvCabkc2zBCstl380c,53,4,4,10,3,1,9546,1923,1446,19725,8913,13,5,40,39,3117,2055,3050,3401,3109,3105,3364,Blitzcrank
7156,BOTTOM,20Y46NhWRV7X9qcy8MXED3p7nx3CngLCZ-1wjy3wfhFN9A,99,1,6,11,0,1,10889,1987,1424,9111,7227,12,4,43,46,3098,3174,3009,3504,1004,2055,3364,Lux
7157,BOTTOM,G7fK7d9VkIAEcJF6rzBN3zsaFPweRIvCabkc2zBCstl380c,53,6,1,10,5,1,7691,6869,2597,15982,9712,13,7,49,28,2055,1033,3050,3401,3109,3117,3364,Blitzcrank
7160,BOTTOM,G7fK7d9VkIAEcJF6rzBN3zsaFPweRIvCabkc2zBCstl380c,53,3,5,6,2,1,8888,2629,1667,16264,7804,12,5,43,31,2055,3117,3050,3401,3109,0,3364,Blitzcrank
7168,BOTTOM,G7fK7d9VkIAEcJF6rzBN3zsaFPweRIvCabkc2zBCstl380c,53,0,4,5,0,0,3696,3979,1685,12324,6188,11,4,35,13,0,0,3050,3401,0,3117,3364,Blitzcrank
7170,BOTTOM,G7fK7d9VkIAEcJF6rzBN3zsaFPweRIvCabkc2zBCstl380c,53,1,7,9,0,1,4797,909,854,14601,5286,9,3,16,25,2055,0,3105,3401,1027,3117,3364,Blitzcrank
7172,BOTTOM,CtDcz1QurYmY4gIBDLxkbIQ60tnmBFrsmUTT7-co-NdF0g,16,1,3,12,0,1,5350,2055,1883,6941,6775,11,6,35,33,3158,3098,0,3504,1033,3114,3364,Soraka
7194,BOTTOM,G7fK7d9VkIAEcJF6rzBN3zsaFPweRIvCabkc2zBCstl380c,53,5,0,17,5,2,7650,4812,4812,8531,7962,11,4,32,30,2055,1031,3050,3401,1028,3117,3364,Blitzcrank
7197,BOTTOM,96bx-4JnCJ_wgW0GGVgCkFmsKhx1Z3IdWQZSydEoVCzQ1g,3,1,3,12,0,1,6233,983,574,13004,7382,11,9,47,30,3109,3401,2055,3105,3117,1033,3364,Galio
7224,BOTTOM,FKDwhh6HpIyD0lDHKG2Q6CDO_GkLdJBJ7evRsHSgdijL8g,37,1,2,23,0,1,8250,11420,2311,10214,8300,13,5,44,12,3098,3114,0,3504,3158,3174,3364,Sona
7258,BOTTOM,LMUsglQgp5x0KR8UekL-5bxYkqSR0zkK8SL8jO2gM6ZYPQ,111,2,8,10,0,1,6750,279,0,19854,8406,14,6,41,48,3117,3401,3050,3109,2055,1033,3364,Nautilus
7277,BOTTOM,Hi4SvNuIDf4xC7yUTUOw3ovN_sJri8WqKj8m8fo9-uXjPWU,117,3,11,19,0,1,5622,3553,2482,15595,9014,13,8,80,26,3158,0,3098,3174,3504,3105,3364,Lulu
7319,BOTTOM,v7vI9FlZGqg9HFDOVBLxM2fxCBHeUTzuC3s3RLB-8eHF0wA,350,4,2,19,2,1,17215,2106,1753,10503,9858,13,5,48,21,3174,3107,3041,3114,2055,3098,3364,Yuumi
7345,BOTTOM,mQ2evn9kz6H1WXdsJYu41ZRF4De7-usxsB_Ogc1XCrR62Dk,412,1,4,10,0,1,5355,0,0,14367,5892,11,5,32,33,3069,3117,3050,2055,2003,0,3364,Thresh
7400,BOTTOM,qyhd19D4ZkmolzebqFnJRKveqLelUKgoZrxJaNVJmG6BCI-6PMrCiJa3,497,1,0,9,0,1,2439,6701,3867,2658,6946,12,5,60,7,1028,2055,3069,0,3050,3111,3364,Rakan
7428,BOTTOM,qyhd19D4ZkmolzebqFnJRKveqLelUKgoZrxJaNVJmG6BCI-6PMrCiJa3,89,3,2,18,2,1,8961,362,252,14555,8051,12,9,42,47,1031,2055,3401,3067,3050,3117,3364,Leona
7439,BOTTOM,I16qxE6Kyu1a0nEqB1Dexo70SmS6_gYbX1El13Wg6Sc7-SA,43,5,2,20,3,2,11948,12302,5315,8459,10116,13,6,35,21,3092,0,3504,3174,3114,3117,3364,Karma
7445,BOTTOM,oh1anyegIC24O6wtOsnkbJd9JaPrSkYQUmqFPhSws8gAow,53,1,4,17,0,1,9637,3766,1830,25309,10888,16,9,82,40,2055,3190,3050,3401,3109,3117,3364,Blitzcrank
7458,BOTTOM,N3BiCaa6c5b9uY2GklxYefhXlaDeSI6vYGpmzKEWVAjdxQ,43,1,9,13,0,1,9261,2307,992,15237,6901,11,6,40,31,3098,3047,3174,3114,0,3113,3364,Karma
7519,BOTTOM,bGBzC4ve9KFKulACYWph0YYwho8QeXtTepfNMW91URDdKqQ,99,4,7,19,3,1,13966,1072,611,15152,12117,16,9,100,56,3098,3157,1082,3504,3174,3117,3364,Lux
7526,BOTTOM,02Bkk4s3fdUb3oIKuZr1RBSOyKrMG5KtXb_y47-79Mw,12,2,1,14,2,1,6901,1326,821,16166,7945,14,10,71,35,3050,3401,3067,1031,0,3117,3364,Alistar
7549,BOTTOM,ph4f527t_Thv0SI4bbuw2jd6M3Uz1q4Q0Rjvzl--91iLUV8,44,1,6,8,0,1,5046,1624,1469,18145,7527,13,4,52,27,3401,3107,2055,3067,1029,3047,3364,Taric
7576,BOTTOM,ptTbZQTcwp7YqLDV-gq9rbPdKxw-JGKzURjls4JDhtUoKA,412,5,8,14,2,1,7686,1229,490,17573,9381,13,4,76,39,3069,3107,3190,3117,3067,3024,3364,Thresh
7579,BOTTOM,uAmgL1ktBgSjugWlvX5I6tF4tUobtgfM529UV597fcCjAHQ,111,1,7,4,0,1,7133,0,0,15018,5582,11,2,27,44,3109,0,2055,3401,3047,0,3364,Nautilus
7584,BOTTOM,68u-tj0XOVeIwRRQGAf2Yhw9POCfmHLZx1GMb1AScX7CLQ,99,5,0,14,5,1,7143,2128,2128,5539,8078,11,4,37,23,3174,3107,2055,3098,3114,1001,3364,Lux
7591,BOTTOM,Tbh12F6kbJUnWEgDxDY0Hx5GfMmtjPXbxBhKRWQVgsACJeE,16,2,4,3,0,1,5706,73,73,10327,5455,9,5,32,27,3107,2055,3098,3028,0,3158,3364,Soraka
7603,BOTTOM,TCrzyi5DT7-vhyWKqtJb4yOkvLr-NF9tnlEAIfoZcKbIzg,111,3,5,4,0,1,4797,0,0,13842,5672,10,2,27,29,3117,3107,3401,0,0,0,3364,Nautilus
7616,BOTTOM,G1cyrzM1z1PtCw3TlWyzM76__SMCd8WniGz8wCZwi4S5Bw4,412,3,9,11,0,1,6430,355,355,17564,7556,12,11,62,29,3096,3109,2055,0,3050,3117,3364,Thresh
7635,BOTTOM,GYqCMna7JP05pRcRnu8UqjcTm5qxg-qu7GuT0onKR_OoWng,40,1,5,24,0,1,8364,6673,2474,11282,10290,16,11,75,24,3098,3174,3117,2055,3113,3504,3364,Janna
7688,BOTTOM,-pum9q-M7ZusnFK86bK48-aXAEvnGq77wS2lqBa0Iu2fGQ,117,2,3,8,2,1,8335,734,0,9233,6904,12,2,29,34,2010,3107,3098,3504,0,3117,3364,Lulu
7694,BOTTOM,O3aVVLMqqB6JhtozNeSzbyKn7-7hD2OgzTPdyktgU5FrazQ,350,2,1,14,2,1,6727,2539,1747,4092,6845,11,2,35,11,3041,1058,2031,3098,3174,0,3364,Yuumi
7710,BOTTOM,3O-iBiB7OUoipo_-so-MVhDm_16-yPorhpUph5PCYRBazSM,497,1,5,20,0,1,7535,5538,3795,14491,8592,13,4,52,32,3092,3107,3174,2055,3117,1004,3364,Rakan
7711,BOTTOM,rzyMeylNa0GwuztQ2SsXg7ViUZnwUTAxK6xP1FF7lfzBXA,53,3,11,13,0,1,13199,1925,838,29172,10047,15,12,87,43,3117,3401,2055,1031,3050,3190,3364,Blitzcrank
7714,BOTTOM,BB8QZjApIOO9gz7eM4IW42s_tbuLd8c7o__wdfRFAxZpsg,555,3,5,12,2,1,8765,4908,4004,20082,9190,15,14,77,19,3097,0,3147,3134,3133,3117,3364,Pyke
7715,BOTTOM,kOeTxzNXrQQsB6pP9HC-H1uXYlNXWJNq_iwngjU7iAT2LFJA_IrXdZSm,111,1,3,3,0,1,3232,1115,256,9661,5296,10,7,43,21,3117,3024,3401,1029,1033,0,3364,Nautilus
7725,BOTTOM,96bx-4JnCJ_wgW0GGVgCkFmsKhx1Z3IdWQZSydEoVCzQ1g,497,2,6,20,0,1,8019,6810,2771,13611,9494,13,9,76,33,0,3092,3050,3504,3111,0,3364,Rakan
7734,BOTTOM,OjBs3fKk6sXJc59ALH8IHG8AcbGWN1LhV8oq_MtI4LyzcQ,26,0,3,7,0,0,5956,1045,711,9938,5447,12,3,25,3,3070,3098,3020,3802,2055,0,3364,Zilean
7782,BOTTOM,Nt7ZMciXNDydZwdw1B4AqQVTPeOqz8a3Qw5ZTpof8HgYtg,53,0,5,7,0,0,4500,396,396,13981,5237,10,4,15,19,3401,3024,1033,3117,2031,2055,3364,Blitzcrank
7783,BOTTOM,oh1anyegIC24O6wtOsnkbJd9JaPrSkYQUmqFPhSws8gAow,12,1,7,11,0,1,6377,1364,1145,19435,6841,11,5,36,40,2055,3067,3050,3401,0,3117,3364,Alistar
7784,BOTTOM,5ADgnYTb78w3jwkq8IhujFq78r-_jpMcxaLphg7aNsTFRw,350,3,5,14,0,1,11152,1893,704,10463,9361,14,3,52,27,3092,3174,2055,3504,3916,1026,3364,Yuumi
7786,BOTTOM,5qWZxVz5pWVUjgvrB8-4BqqJNM1T6cBGoBroBNCcbQct_g,267,3,1,22,2,2,11000,4545,3259,11628,11194,16,2,62,16,3107,3098,3222,1082,3504,3111,3364,Nami
7796,BOTTOM,Zmf2MklnLmRaWKave5_hCVO_91as1E9i-5pDH6_fAGWcDrAdQcJRinNg,99,0,4,2,0,0,3481,0,0,8809,4308,10,3,24,10,3801,3114,2055,0,1001,3092,3364,Lux
