,Lane,Summoner,Champion,Kills,Deaths,Assists,Killing_Spree,Multikills,Total_Damage,Damage_To_Objectives,Damage_To_Turrets,Damage_Taken,Gold_Earned,Champ_Level,Wards_Bought,Vision_Score,Crowd_Controls,Item_0,Item_1,Item_2,Item_3,Item_4,Item_5,Item_6,champion_name
11655,JUNGLE,5ySAGwWRDkyJIVil_u0WEbok7ff2uCodUIcw99G3hr12CQ,20,2,4,13,0,1,18461,37855,512,45950,11452,14,6,38,51,1401,1011,3065,3047,3742,1028,3364,Nunu
11658,JUNGLE,lXP8kpKZDvhvMts1thg7NlolJAt-2EHIEhC1vkmzloDhhQ,60,4,6,3,2,1,9233,5285,442,13971,7636,12,3,31,11,3020,1402,3165,1052,2055,0,3364,Elise
11670,JUNGLE,Rq6iYSTUK5PR4mHQIIlU67W4hSUbD6-bmdtATZ8YeXE5tw,203,19,8,7,7,4,32304,47579,4978,33494,19643,18,4,42,9,3033,3156,3046,3047,3031,3071,3364,Kindred
11681,JUNGLE,9-vVbG0xolMTujxOT3I8Rr_fMrYQ5maYvyznKiua1FvMxvo,64,11,4,7,8,2,15946,22058,1021,23767,11460,14,1,17,16,1412,2031,3077,3047,3071,3742,3340,LeeSin
11690,JUNGLE,U8NgErrPXWlvJERIh47up-zXRYWlTBbiOQZtcoKTZAeM6Xk,203,4,8,5,2,1,28651,29324,0,34452,12294,16,1,27,14,1412,3085,3006,3156,1038,1037,3340,Kindred
11734,JUNGLE,t8vdTfp3opWjJAzFdEZK_aIMqDNJFpfUQUc9bqqfAqJYHg,141,6,6,0,2,1,8983,9381,880,23917,8223,11,5,21,17,1400,2031,3047,3071,3052,2055,3364,Kayn
11740,JUNGLE,OlPUAKLM9lPNqHt7aOB7wxvR6lcZQz2O6A84LT3CD9g_5Q,5,6,10,8,3,2,12983,15983,0,31711,10088,13,3,23,17,1412,3052,2421,3111,3078,1028,3340,XinZhao
11741,JUNGLE,fLc0YvXZBKJlVuVqvsfEN_fmcGbtx5jIkdqBMCHUaZxEzg,113,2,4,10,0,1,9612,20249,741,22040,8155,12,4,26,23,0,1028,3083,0,1401,3111,3364,Sejuani
11752,JUNGLE,vwaOHqxXuNFFECRNEZoIdZPc1IChfy8YLmIVhZ4thjiNew,28,7,10,8,2,1,19355,9464,0,24838,11661,15,2,34,22,3100,3089,3020,1082,1052,1402,3340,Evelynn
11761,JUNGLE,mYXAG2pxtnLB2OL1J07x1YS0e37PkCmtsOlS9PHdcu_jL40,113,8,2,13,6,3,14520,15623,396,23394,12925,15,6,34,25,1401,3742,3111,3193,3083,0,3364,Sejuani
11771,JUNGLE,f_YVRoY-IoISxZkUT79jY9r_lv5AgstYtEMzR343Q-vv2Q,113,5,8,5,2,1,12587,7445,783,30623,8988,12,2,20,25,3076,1028,3047,1413,3083,1028,3364,Sejuani
11774,JUNGLE,iu6kJ-OMgujMs8YxifjErYUmlAWLeKFVsygnQ4KdnUQpAQ,20,3,6,17,2,2,9498,12298,0,33345,10648,15,5,39,23,1057,0,3143,3047,1401,3075,3364,Nunu
11781,JUNGLE,k4vzA06iH_8nW6gcjnvAqiAPLVkFt-i7hq0WTmMFrtz10rI,30,14,5,8,5,2,42722,13355,429,35973,18605,18,3,27,18,3089,3089,3165,3020,1402,3135,3340,Karthus
11783,JUNGLE,WGk48GMFyMNhN89qCU3K8VxHRgtw9GCROXmhkwd3vDBHmA,203,4,5,4,4,1,8099,10597,88,18651,7754,11,5,12,5,3153,0,3006,1412,0,0,3364,Kindred
11785,JUNGLE,CmzShoLXFcyxAVXLUoviRjxbhpJFbK0F-Eg20weCyLiYHac,32,6,13,12,4,3,20985,18193,1420,38600,13253,18,4,20,45,3116,3152,3047,2421,1402,1058,3364,Amumu
11792,JUNGLE,o9Ju3EqtLHvBkXKy0qVEoHDSU1ewUdrisp-o64RxKEua4A,121,6,5,5,3,1,7339,16973,1874,19057,7884,12,1,8,3,1412,3147,2033,3117,1036,1036,3364,Khazix
11844,JUNGLE,0kO1lFanftTykU7KSGW3zkC0e32IHxl-J1jY7q7dXIydkQ,64,1,3,4,0,1,5044,2793,341,16066,6566,11,3,17,9,1412,2031,3047,0,3044,0,3340,LeeSin
11866,JUNGLE,R-y0LT5WVd-DpfGbh9vax-0U6kgP5uBxDLt6Ux1m0GiUeELABR3mR_Sz,5,5,5,4,3,2,15947,29763,1753,38132,13793,16,2,35,16,1412,3091,3143,3111,3124,1033,3364,XinZhao
11883,JUNGLE,VVedWYmhdoKUf1ayuMQh9UJmhrQhWZ4jAQIPoc38fTKGpg,427,4,1,9,3,2,10826,14093,2468,8982,9067,13,4,22,45,1402,3107,3041,2055,3117,1058,3364,Ivern
11887,JUNGLE,Pe49JQ-h5Dw6bo95dkOSbw9C_1X_ypVgYM9cE9I3ocMjDg,120,8,0,8,8,2,8982,15798,2388,25193,10681,14,2,25,12,1413,2031,3047,3078,3052,1028,3364,Hecarim
11897,JUNGLE,VVedWYmhdoKUf1ayuMQh9UJmhrQhWZ4jAQIPoc38fTKGpg,120,12,2,8,8,1,21897,36075,5092,30246,13900,15,7,37,27,2421,3384,3111,3053,1400,1031,3340,Hecarim
11933,JUNGLE,iu6kJ-OMgujMs8YxifjErYUmlAWLeKFVsygnQ4KdnUQpAQ,113,5,7,12,3,2,11858,15091,65,38950,10672,14,3,38,22,3083,3193,0,3111,1413,3076,3364,Sejuani
11973,JUNGLE,pYIlzGWaPERZq7qKeN69hmHdAOXBKx_jn8RYCi81S92x9uA,20,6,5,10,4,1,10938,15446,0,35688,8837,12,3,25,37,1401,2031,3083,2055,3105,3047,3364,Nunu
12047,JUNGLE,Rq6iYSTUK5PR4mHQIIlU67W4hSUbD6-bmdtATZ8YeXE5tw,79,2,7,11,0,1,13066,23530,0,28464,9658,14,5,31,26,2055,3020,2424,3165,1402,3191,3364,Gragas
12076,JUNGLE,VVedWYmhdoKUf1ayuMQh9UJmhrQhWZ4jAQIPoc38fTKGpg,141,3,3,1,3,1,10595,7532,0,25605,9294,13,3,27,21,1412,2420,3111,3071,3211,2055,3364,Kayn
12129,JUNGLE,Sl2LWVQySnn7gStqECXkAKaEBhGhm9VD6CseN0Jt3CVdu5Q,64,10,5,7,5,2,10799,16032,2251,26982,11638,14,12,39,16,1400,3071,2055,3117,3053,0,3340,LeeSin
12177,JUNGLE,J0bocUVgbnbmPhDXmu-w286j47T8HVNGf7EYXYnA5W1h8EVt3Lt1hb5K,113,4,5,9,2,1,9414,25259,1653,29282,10416,13,12,57,28,2055,3109,3047,1401,3190,1028,3364,Sejuani
12244,JUNGLE,-Ibrvsh-CgJAZiRegZ2dcDsehxNcLIVHYvxdOoc7IRvFTcg,35,7,14,12,2,1,17857,11794,244,34460,12760,16,5,33,17,3077,3142,2421,3147,3006,3155,3364,Shaco
12268,JUNGLE,A-EUMuW-1S4Giw1oRjW2wGDvaLEqEmA_Wz_ZFDPgdCqlDg,28,2,11,3,0,1,12256,1204,0,21164,8406,13,0,18,6,1402,3100,1082,3020,1026,0,3340,Evelynn
12273,JUNGLE,Rq6iYSTUK5PR4mHQIIlU67W4hSUbD6-bmdtATZ8YeXE5tw,5,1,7,2,0,1,7635,8209,0,19470,5908,10,3,16,12,3070,1412,0,3111,3067,0,3364,XinZhao
12296,JUNGLE,iu6kJ-OMgujMs8YxifjErYUmlAWLeKFVsygnQ4KdnUQpAQ,30,4,6,8,2,1,27448,6737,0,25484,11532,15,2,26,16,3089,1052,0,3020,1402,3165,3340,Karthus
12325,JUNGLE,HFQylYSV7wEr-7Rat1BbOEWTFTjzPUW-rGcWg1q9KoKxgm4,79,7,7,8,3,2,18613,2794,852,23384,10948,13,6,43,33,3157,3158,1052,3089,1402,1082,3364,Gragas
12353,JUNGLE,7trpbaGkbhg5YO1N0VRtmqdR89yLHeSzUSdKruYC7XmK1g,163,7,6,4,7,2,12618,3028,0,16952,8256,12,4,19,12,1402,2031,0,3020,3165,1052,3340,Taliyah
12379,JUNGLE,Ap8m13f1R0vsugCNIVJSnGFtgKH-ZKnZq2hbq8G9kriZ9g,141,11,0,5,11,2,11321,33380,662,20757,11592,14,1,30,8,1400,3053,3047,3071,1036,1036,3364,Kayn
12382,JUNGLE,W8PEepRK6lYE-CByBQ4fk4OBmP-y4aDkFoCSwmzMXP62eA,79,14,3,9,7,2,31366,22440,611,27760,16385,17,3,29,29,3157,3020,3100,3165,1058,1402,3364,Gragas
12489,JUNGLE,W8PEepRK6lYE-CByBQ4fk4OBmP-y4aDkFoCSwmzMXP62eA,203,6,3,2,5,1,13725,6549,1334,20383,10404,13,2,30,3,1412,3006,3031,3085,1036,0,3364,Kindred
12496,JUNGLE,W8PEepRK6lYE-CByBQ4fk4OBmP-y4aDkFoCSwmzMXP62eA,517,7,7,9,4,1,14680,5387,1879,25021,10343,13,3,21,20,3157,3152,1402,1052,3020,1052,3364,Sylas
12537,JUNGLE,PFhEOzw6SQ8kxmqFY2yQV-s404VCOPM16_Pl1XMv2F5_cQ,20,3,8,20,2,1,11404,23856,1891,35355,10087,13,6,18,38,0,2055,3109,3083,1401,3111,3364,Nunu
12552,JUNGLE,UNn3thZbHUAnMvzk-3dp7YHjjdvgDeEK8djrdvDhTPW_Qww,141,3,6,2,0,1,5532,6001,0,18698,8050,11,3,6,8,1400,2031,2055,3147,3047,2420,3364,Kayn
12606,JUNGLE,MNlksWwU2sKYvPUbgqqmR_Ft3xhIAQGp5mg4TuIBnraDM48,121,7,4,7,3,2,11521,6610,1368,18338,8597,12,2,29,2,1400,2031,3147,3047,0,0,3364,Khazix
12631,JUNGLE,4dFatlKO8iPHMtUefdjJgbW-1szehNznGDR61kSfSdto3yM,141,2,6,4,2,1,5326,1828,260,23318,7699,11,2,22,12,1400,2031,3047,3044,3067,0,3340,Kayn
12643,JUNGLE,W8PEepRK6lYE-CByBQ4fk4OBmP-y4aDkFoCSwmzMXP62eA,64,13,7,6,4,1,20248,21199,7432,29602,15398,17,8,33,21,3142,0,3814,1412,3147,3047,3340,LeeSin
12647,JUNGLE,bK6LFcg4JUuWsmJHHZPXR4QH21yl024BAOv5Utx02lEkbA,64,2,6,4,2,1,11633,23968,0,33847,9674,14,2,22,20,1029,3123,1038,3071,1400,3111,3340,LeeSin
12656,JUNGLE,0kO1lFanftTykU7KSGW3zkC0e32IHxl-J1jY7q7dXIydkQ,76,12,3,5,8,2,15268,20766,3437,17174,10701,12,1,21,6,1414,2421,2031,3191,3025,3020,3364,Nidalee
12664,JUNGLE,SLHVl5t4wZgh03IL2AiQfxiYTMoCOwZnmTWrYOSzAZ4urvY,154,5,2,20,3,1,13589,9920,2800,43089,11229,15,0,12,50,3111,2031,3083,1401,3076,3082,3364,Zac
12668,JUNGLE,IdAdqkmoQNY0pqDDojLS4nlf5EXRqcFp5EmvenlbgW5z61k,28,3,8,6,2,1,13748,12596,0,21880,8984,13,1,32,8,2031,1402,3020,3100,1026,1052,3340,Evelynn
12674,JUNGLE,Pe49JQ-h5Dw6bo95dkOSbw9C_1X_ypVgYM9cE9I3ocMjDg,121,15,9,10,4,2,33990,18201,164,40651,15634,17,2,39,14,3123,3142,3147,3047,3071,1412,3364,Khazix
12718,JUNGLE,PkxYk-I-pHdiFiHVoIjFE3hKxFiaoXAG4kuQqM7HzGuc3g,64,4,5,6,0,1,6599,9475,770,18664,8160,12,3,24,7,1412,2031,3047,1036,3067,3147,3340,LeeSin
12736,JUNGLE,HsrTGgtjTOKMncDLn21EXK_073aZxqeyuw8Z5sa-ovZj4qk,48,6,5,14,2,1,20218,26914,6261,33110,11789,13,2,23,22,1413,3748,3091,3111,1028,2031,3364,Trundle
12765,JUNGLE,iu6kJ-OMgujMs8YxifjErYUmlAWLeKFVsygnQ4KdnUQpAQ,60,2,5,6,2,1,10352,19441,144,22185,10192,14,3,33,14,3157,0,0,3020,1402,3165,3340,Elise
12786,JUNGLE,jq4Qgt51uqqy5D2L_RGfkedAyAXlvRMR5dlkxNP8ZPjg8rg,64,8,5,2,4,2,9523,14027,0,19118,9011,11,8,21,15,1400,2055,3047,3071,0,3077,3340,LeeSin
12792,JUNGLE,kI1fQLBaQzwRvrhTe-jqlJ5exD-bboHjvDT_4COhrXbQpw,421,15,6,10,6,2,19704,35762,3959,37467,15567,16,3,41,24,1400,3026,3077,3071,3047,3053,3364,RekSai
12805,JUNGLE,JPbKUctMLj55bCbBRWmKjpJEZ5P-EEiSEOWZoUKmacBc6E4fhGfNMpds,120,10,8,2,3,1,16287,7439,0,40686,12678,15,5,28,18,1412,3111,3078,2055,3065,3123,3364,Hecarim
12834,JUNGLE,Fy01e2lU1KN01S9EUT1SAKnAGtlkHpthInj_iI1QgZEqItk,113,7,5,15,4,1,14681,17660,952,37843,11917,15,4,46,28,3105,3075,3083,3047,1401,0,3364,Sejuani
12835,JUNGLE,MIBTqjQqv5ZpURzpcC_E9nnv4D6GDh-44rRDt2RUch-wpP3cJGH4sNyj,141,1,3,7,0,1,5431,9004,607,22907,9343,14,6,27,7,1400,2421,3067,3071,3047,0,3364,Kayn
12841,JUNGLE,MVo-Cf8NU0VFkYS5fNPdEzYfyB0Mt6u9KTczt17wO4Tsux8,421,11,5,9,4,1,15131,25947,1461,27980,13190,15,3,21,22,1400,3026,3047,3071,3067,3211,3364,RekSai
12844,JUNGLE,4UrvhC5AH2qapnfHVVDnvgrl8iJvtNZJqAwsZjz74jT7MSM,30,9,7,17,5,2,25987,27506,3626,30219,13836,17,3,25,23,1402,3157,3136,1082,3165,3020,3364,Karthus
12850,JUNGLE,BF1PXdbaEYcDuVU-fc-uyGWLQWQp11BPywaxkG8nlP7qltA,421,12,4,9,6,4,21846,34944,1107,30736,12543,15,5,31,27,1400,3047,3071,3156,1038,0,3364,RekSai
12852,JUNGLE,iu6kJ-OMgujMs8YxifjErYUmlAWLeKFVsygnQ4KdnUQpAQ,113,4,3,7,2,1,10656,5064,0,23107,9537,12,4,28,21,1057,1028,1031,3047,3083,1401,3340,Sejuani
12860,JUNGLE,63YVvjXYj3925BkOfMVbBqhBZYvrR0lShfiSr1NvcXw,163,3,6,2,2,1,10662,11196,0,19427,7552,11,1,19,15,1402,2031,3152,1082,3020,1052,3340,Taliyah
12861,JUNGLE,yhDrLxB8DjhqZHJ3Qoj4UyEDaIRRlO6Q909uoX8uF6N4cA,64,4,5,7,3,1,9455,31221,1363,28170,10914,15,5,21,11,3077,3071,3111,1412,1037,2055,3340,LeeSin
12862,JUNGLE,lm0N_Y0JWKnCFw6bWRmEY8s5bqW8YOp0lQhrP-9o0EcvqQ,30,10,3,17,4,1,34790,50626,2496,27122,16732,18,4,30,18,1402,3089,3135,3136,3165,3020,3364,Karthus
12866,JUNGLE,IBSjvcGdKiJnNakEuS_zk_zlmY1uyPZUDX0IBB4Y5RYPvkU3KphFFgAT,20,3,2,18,3,2,10268,13503,526,22930,10161,13,0,15,35,1401,3065,3047,3067,1082,1011,3364,Nunu
12871,JUNGLE,Zznda58DH2IALYQ5phEVefQeyh35WuZBmmLSfqqYMghNpQI,64,9,2,7,6,3,13654,26484,3873,23068,12348,14,6,20,17,1400,3111,2055,3026,3067,3071,3340,LeeSin
12875,JUNGLE,QA0iq6cV85uJ4KZt070nfcn0XmHR2Bp_vCGdAa1TgKUk6C0,141,6,8,6,2,1,18246,21441,0,27073,10846,14,0,20,11,3142,3111,3147,1400,3134,0,3340,Kayn
12885,JUNGLE,He9GS1-L1h3kNwSdhRzw1FJjzX5aRJW2pAZxl_iOnffuOVc,64,4,3,1,2,1,6050,7028,0,18589,7675,11,0,16,8,1412,2031,3047,3071,1036,0,3340,LeeSin
12889,JUNGLE,DKguE8d8B3q3BW6jLHJU39s6zThq3JPjrbA2qWYhYWJcwQ,421,5,9,13,2,2,13955,12804,559,36058,11755,16,5,47,20,3047,1037,3071,1412,3052,1028,3364,RekSai
12907,JUNGLE,q6Yj4Pofo4E8mUOI6Fr05kH182GxwMVf55V3tAXISrN9kw,203,3,4,5,2,1,9159,12086,3862,18890,9632,13,3,22,4,1412,2031,0,3006,3094,0,3364,Kindred
12908,JUNGLE,q6Yj4Pofo4E8mUOI6Fr05kH182GxwMVf55V3tAXISrN9kw,33,1,6,9,0,1,11257,5901,1488,26290,10401,14,3,24,39,1401,2031,3001,3047,3075,0,3364,Rammus
12914,JUNGLE,-HhiZXDZDoH1XgD0IMZf0m9Nj9hW1C3jQVw3A9tWO4oSQQ,141,7,4,8,4,2,14727,23974,899,33408,13480,15,3,42,9,3117,1400,3147,1038,3142,3123,3364,Kayn
12921,JUNGLE,ZPrWYIgwRUZ5vAPmfXvELbZXjEQNQFR-9S9tRyVuZN7tDn4,28,11,4,7,5,3,16758,40572,2711,19490,13138,15,7,33,7,1402,0,3135,3041,3020,3100,3363,Evelynn
12930,JUNGLE,jdRkh6JAnSk62ZIh_E__Qdnn6K2JeLbM-cCxZONU8yek-WM,104,4,4,4,2,1,7566,16114,2070,17825,9377,13,1,16,7,1412,2031,3071,3047,3086,1042,3364,Graves
12932,JUNGLE,jdRkh6JAnSk62ZIh_E__Qdnn6K2JeLbM-cCxZONU8yek-WM,64,0,4,1,0,0,1217,3223,0,18879,5572,10,2,8,3,1400,2031,3111,2055,3155,0,3340,LeeSin
12933,JUNGLE,fi6bxBsu-9_1iz5s57M-gro1ZCo02L5_-AhC0lIOQdohPEQ,120,6,8,6,3,1,10138,4921,0,29672,9746,13,6,27,13,2055,2031,3052,3078,3111,1400,3340,Hecarim
12934,JUNGLE,fi6bxBsu-9_1iz5s57M-gro1ZCo02L5_-AhC0lIOQdohPEQ,113,0,5,2,0,0,6454,4047,119,24935,7234,12,7,37,14,2055,2031,3047,1401,3067,3076,3340,Sejuani
12935,JUNGLE,fi6bxBsu-9_1iz5s57M-gro1ZCo02L5_-AhC0lIOQdohPEQ,421,2,7,1,0,1,6099,7371,0,26252,7500,12,9,30,10,2055,2031,3047,3044,1400,3067,3340,RekSai
12939,JUNGLE,jdRkh6JAnSk62ZIh_E__Qdnn6K2JeLbM-cCxZONU8yek-WM,19,5,1,4,3,1,5323,10599,987,16078,8632,12,1,16,11,1413,3111,3077,3742,0,0,3364,Warwick
12947,JUNGLE,hE5mYbwPerSiOjhSc0Rf6FyZFsmARFW86y0AlUF0hPRzYxA,64,8,5,7,4,2,11411,24500,4177,27584,13225,15,5,26,9,3143,1031,1412,3111,3071,1011,3340,LeeSin
12951,JUNGLE,CNE8SGDb_ckiq8Bq4SwUa9LIjvomHV3rNSRMy4n_01I_BXo,141,8,7,18,3,2,28033,23545,4440,52186,16485,18,2,26,36,3026,3812,3071,3052,3111,1412,3363,Kayn
12974,JUNGLE,FZwslk7NTxS0wpU3YHEAWunY0DdQMweVvjdG8T63UpjJAZI,254,1,9,3,0,1,4845,3708,668,23734,8081,12,4,35,12,1401,3047,3075,3057,0,0,3364,Vi
12991,JUNGLE,6Zxlnc2mUHLjC_0QSYK7cvZe14jz6ez_cBCoZTGnFviApJw,64,4,5,1,3,1,6845,7965,0,19845,7474,11,2,12,21,2031,3077,0,3047,3067,1412,3340,LeeSin
12996,JUNGLE,sSMXYrQP4Z8gSQQxajRSDG_hbTXt67iWuInnqgdbeVFWTQ,77,1,3,6,0,1,6322,17462,5877,13862,8230,11,0,9,11,1412,1042,3111,3044,3057,1042,3340,Udyr
12997,JUNGLE,sSMXYrQP4Z8gSQQxajRSDG_hbTXt67iWuInnqgdbeVFWTQ,141,0,4,4,0,0,4976,12981,612,23448,8313,13,0,14,7,1412,3111,3071,1031,0,0,3340,Kayn
13026,JUNGLE,Fy01e2lU1KN01S9EUT1SAKnAGtlkHpthInj_iI1QgZEqItk,421,10,4,5,4,2,16454,18472,1571,28315,12078,14,3,35,20,2421,1031,3111,3155,3071,1400,3364,RekSai
13044,JUNGLE,STyAA5DNyuzc1cBTwKgp17v4BVRO5QznRHIGZ5PMnASciAU,203,16,4,7,7,3,24287,17212,4699,18420,13412,13,5,27,9,1412,3085,3047,3031,3067,1028,3364,Kindred
13082,JUNGLE,SbJk-iatRvXvQEp1Vh0t0Dx-FOzJPXL41JFvL1WhENW-6ZQ,64,7,5,15,3,1,12694,16915,5766,36794,14715,17,15,55,20,3143,3026,1412,3071,0,3047,3340,LeeSin
13083,JUNGLE,CXZWdYNsg5ISJ1q8sfIcY1G7WiBuC_CIDL_kyApkZgOMg2o,19,2,5,5,0,1,8211,16048,764,21180,8402,12,5,25,18,1412,3111,3077,1011,1031,3067,3364,Warwick
13148,JUNGLE,C5TPx3hElG4GIfOv-3zKp5eQxupc8dfUil40aYx6OGREHw,77,8,4,4,4,1,14719,19711,2775,38758,13519,16,2,41,32,1401,3091,3047,3053,3075,0,3340,Udyr
13160,JUNGLE,iu6kJ-OMgujMs8YxifjErYUmlAWLeKFVsygnQ4KdnUQpAQ,20,2,4,20,0,1,9671,11894,1168,23026,10536,16,3,26,32,3211,3067,0,3047,1401,3075,3340,Nunu
13164,JUNGLE,C5TPx3hElG4GIfOv-3zKp5eQxupc8dfUil40aYx6OGREHw,77,5,5,6,3,1,11708,50260,2833,46767,15038,18,2,34,18,1401,3111,3091,3053,3065,3082,3364,Udyr
13182,JUNGLE,WoV3JaytE1l7hPzKf9IjdnZrcY9XqzQuNHn_BK-Ah7-RrAQ,28,3,7,7,0,1,11691,2725,0,18862,8357,12,6,26,6,1402,3020,3100,2055,1052,0,3364,Evelynn
13188,JUNGLE,lm0N_Y0JWKnCFw6bWRmEY8s5bqW8YOp0lQhrP-9o0EcvqQ,30,11,7,18,3,2,28376,45451,2210,27389,14920,16,4,33,24,1402,3916,3157,3116,3020,3136,3364,Karthus
13267,JUNGLE,0kO1lFanftTykU7KSGW3zkC0e32IHxl-J1jY7q7dXIydkQ,421,8,2,7,4,1,9781,21077,2297,18276,10174,13,4,11,13,1400,3052,3047,1037,3071,1028,3364,RekSai
13294,JUNGLE,-Ibrvsh-CgJAZiRegZ2dcDsehxNcLIVHYvxdOoc7IRvFTcg,35,3,3,1,3,1,8325,16753,749,18188,9052,13,3,31,13,3077,3078,0,1412,0,3006,3364,Shaco
13337,JUNGLE,xW1vx6_eqwPn-UNTRasGE8WOViFUOQsAkUItVCTGICca-Is,32,4,7,4,2,1,12239,20706,0,26491,8199,13,5,31,38,1057,2031,3047,3110,1401,1028,3364,Amumu
13364,JUNGLE,TBFPMU4mpOnnMYjmwnlXWwilz0FuIskwL2Kxr85JlV3Oa9ZO4ekTVj8X,76,6,2,10,4,2,14926,26671,2831,21459,10682,14,2,25,1,1414,3089,3020,1052,0,3041,3364,Nidalee
13389,JUNGLE,zFvNVO30-3rXK5EMxcHVyUGXdurxJvkaEb-XXqOevOzfPg,141,8,3,5,7,1,15396,18394,2600,20900,11223,14,6,28,7,1400,1037,3147,2055,3117,3134,3364,Kayn
13394,JUNGLE,pczYpWZPAzxx70w---0_aSAmrxl73RiCM9sXkssUvJPJbuw,254,7,2,11,5,1,14131,17337,0,19940,11384,14,5,24,23,3047,3053,1412,2055,3078,0,3364,Vi
13397,JUNGLE,iu6kJ-OMgujMs8YxifjErYUmlAWLeKFVsygnQ4KdnUQpAQ,20,0,3,8,0,0,5854,11624,0,24299,6555,11,2,21,24,3211,0,1029,3047,3076,1401,3340,Nunu
13435,JUNGLE,iu6kJ-OMgujMs8YxifjErYUmlAWLeKFVsygnQ4KdnUQpAQ,30,4,11,8,2,1,20245,16917,48,31925,11579,15,4,27,13,3089,2420,2055,3020,1402,3165,3340,Karthus
13456,JUNGLE,pYIlzGWaPERZq7qKeN69hmHdAOXBKx_jn8RYCi81S92x9uA,5,5,6,3,3,1,12232,13517,1226,30209,9376,12,4,42,15,1412,1011,3047,3071,1031,0,3364,XinZhao
13482,JUNGLE,yhDrLxB8DjhqZHJ3Qoj4UyEDaIRRlO6Q909uoX8uF6N4cA,76,15,7,13,6,2,45857,37309,6432,54339,22012,18,2,27,3,3047,1414,3135,3089,3151,3157,3340,Nidalee
13493,JUNGLE,1L8hKW7eP8xX9o9qI4mSFhZJ6KQYjVkLoG-L7gwybNcXwek,64,3,9,7,2,1,8966,3056,0,23681,7910,12,4,29,12,1412,2055,2031,3047,3147,1028,3340,LeeSin
13494,JUNGLE,lZb6DmX0xhUOkE92RCAjnUFRaMvUFdi9qKQf08f19VNkCsBtYBkS49Vv,421,12,3,10,6,2,17575,28783,651,24603,12016,14,7,35,24,2421,3140,1038,1400,3071,3047,3364,RekSai
13525,JUNGLE,Ap8m13f1R0vsugCNIVJSnGFtgKH-ZKnZq2hbq8G9kriZ9g,203,6,3,10,3,1,17229,29079,2798,21868,12921,15,4,41,2,3091,2031,3047,3124,1043,1419,3364,Kindred
13530,JUNGLE,Y8kA4ZMoukw0vTnOg_qD8pThJ3pk_3bbRZ2ZMb_-88G-1ok,60,3,4,6,3,2,14906,46896,6158,32033,12104,16,8,54,27,3157,3116,2055,3020,1402,3916,3364,Elise
13543,JUNGLE,lbsRHgZEWjxUlsbqgqnG1IPQYqR8bNWdxKR9LrSfm4H4fw,59,6,5,8,2,1,10863,12343,0,28625,11541,14,5,31,19,1412,3026,3071,3211,0,3047,3340,JarvanIV
13544,JUNGLE,lbsRHgZEWjxUlsbqgqnG1IPQYqR8bNWdxKR9LrSfm4H4fw,59,5,0,9,5,1,11618,24558,2270,17439,9354,13,1,14,16,1412,2421,3111,3155,3071,0,3364,JarvanIV
13567,JUNGLE,U8Jkzv5m8n-5hcf1PnH5-LNG4uUnQ9zQ22B2Ch3FuAVJyubK7WO3rQMX,60,2,2,5,2,1,5764,26693,4298,19015,8798,14,9,47,12,1414,2031,0,3916,3020,1026,3340,Elise
13572,JUNGLE,Rq6iYSTUK5PR4mHQIIlU67W4hSUbD6-bmdtATZ8YeXE5tw,203,5,8,12,2,2,17018,15937,4154,28173,11321,14,5,26,6,3153,1412,3071,3047,0,0,3364,Kindred
13574,JUNGLE,iu6kJ-OMgujMs8YxifjErYUmlAWLeKFVsygnQ4KdnUQpAQ,120,1,7,7,0,1,10420,19609,558,26984,9457,14,2,32,13,1028,1029,3076,3047,1412,3078,3364,Hecarim
13580,JUNGLE,Im5V9Lj8YSEOz3z9yvbzDw2IzrZK53lh4cpXSQFUPcBrE0o,121,8,7,13,2,2,22825,36833,1899,30028,13922,16,3,22,4,1412,3071,3111,3147,3074,1082,3364,Khazix
13590,JUNGLE,eCpScyJozmTlz9qjI_eKP8RGQboz6GDX0JShyWYNfGyaCoY,121,0,6,10,0,0,6865,4401,0,19197,6748,12,4,19,5,2031,3111,1412,3134,3133,0,3340,Khazix
13594,JUNGLE,BoFk7kIBBFe08tgTGVQvsiLb-nTWFoQGeiS3EA_qxInJqiI,35,6,8,3,3,2,9935,3180,0,20551,9236,12,1,9,38,1041,3006,3077,3147,3101,3057,3364,Shaco
13666,JUNGLE,PESOWAHBcfOSXHlAnoD1rMgYDip2Q7vSgiyP4-wwZP6xSCQ,141,4,4,6,2,2,7227,16453,0,25248,9294,12,1,29,10,3047,3067,3071,3211,1400,0,3364,Kayn
13696,JUNGLE,20aqci69reuGSzufia3GcCKkzNlhDyOCkVmpoCleTlbEgf3tErUR98T8,120,6,5,2,5,2,10579,8836,1655,24613,9780,12,2,8,13,1413,2031,3078,3111,1028,3076,3364,Hecarim
13709,JUNGLE,obfmIXG3qmKbcJ4FvSTBu4-1Fhr3UNDdB45uDkootIeCEg,517,16,9,1,5,2,25894,5287,359,29906,12468,13,5,28,29,1414,3157,3152,3020,2055,3165,3364,Sylas
13821,JUNGLE,PxVnDicJpuME3Kkkqf2jniRfwGKWp0jN_5cNhtnmC33AgNU,30,8,7,12,3,2,30519,11717,1825,24694,13339,16,1,25,9,1402,3165,1082,3089,3020,0,3340,Karthus
