,Lane,Summoner,Champion,Kills,Deaths,Assists,Killing_Spree,Multikills,Total_Damage,Damage_To_Objectives,Damage_To_Turrets,Damage_Taken,Gold_Earned,Champ_Level,Wards_Bought,Vision_Score,Crowd_Controls,Item_0,Item_1,Item_2,Item_3,Item_4,Item_5,Item_6,champion_name
5676,MIDDLE,LYazgOWgFRRiFMiPNKsaIriN4gezZx6oyTez9ywycLnScNI,7,0,2,4,0,0,6458,0,0,9058,6882,13,1,14,9,2033,1082,3285,3020,1026,0,3340,Leblanc
5686,MIDDLE,WX-c5FYAKTbQKY-WyX1wyd7Mo5VVjKTcCiK-CUuiOhJNvyaOwWr5VyuK,7,4,10,5,0,1,18230,2105,1938,24723,9192,15,1,17,20,3157,3285,1052,1082,1056,3020,3364,Leblanc
5691,MIDDLE,VRqXaRXm5Y8RdDtGeEyHtlQfoly8EN6zRUF7tl2TSoXpu9s,131,5,6,13,3,1,17641,13152,7156,23554,13326,16,1,14,10,3152,3157,3020,1058,3135,1058,3364,Diana
5733,MIDDLE,-uB_nWcP0vON7mR1KwkMmL0iwOk5I7DmHX8OfZYZ1ez-Mg,13,8,4,9,4,2,20717,1386,1386,22704,12698,15,0,21,26,2031,3040,3001,3020,3110,1058,3340,Ryze
5740,MIDDLE,HlG3AlNzr8DfB0_nrLSv5uGeCrOQFWN8E4NZUB1nOtlSkl0,238,7,4,4,4,2,12085,5653,1782,12018,10799,14,2,14,2,3142,3814,3147,3123,2422,0,3364,Zed
5752,MIDDLE,-uB_nWcP0vON7mR1KwkMmL0iwOk5I7DmHX8OfZYZ1ez-Mg,518,7,6,2,2,1,14048,6875,6875,15425,8443,12,0,6,16,3153,1055,3006,1043,1057,1042,3340,Neeko
5775,MIDDLE,RO5tUAb42pscBEU2i_Kv8lpbLnCd9kAWAjHoyjK6sJq-Pg,268,7,4,7,3,3,18436,12207,5829,14847,12818,15,4,16,12,3020,3165,1058,1056,1058,3115,3363,Azir
5786,MIDDLE,RO5tUAb42pscBEU2i_Kv8lpbLnCd9kAWAjHoyjK6sJq-Pg,268,5,6,2,2,2,22430,562,562,15498,10161,14,4,25,11,3020,1056,1056,3115,3165,3191,3363,Azir
5797,MIDDLE,M8mOHphjYHRL9HjSCWADJo1P-P64PGSTFo60PxDd5snRLQ,4,3,3,0,3,2,5154,2106,2106,10589,7814,11,1,14,15,3111,3027,3100,1056,0,0,3340,TwistedFate
5799,MIDDLE,M8mOHphjYHRL9HjSCWADJo1P-P64PGSTFo60PxDd5snRLQ,4,11,0,9,11,2,14635,13532,9222,15408,16165,16,1,19,18,3111,3100,3027,3157,3089,0,3363,TwistedFate
5856,MIDDLE,oyB72v5WYPxR-nojoovu6n4AaxNasRvBSuSaGDH0tVuewvM,61,3,5,3,2,2,10066,4182,3750,11601,9491,13,4,20,13,1056,2033,3165,0,3285,3020,3340,Orianna
5857,MIDDLE,lslSxktxuFeAb-2iQdy-Q6dWUU_lMgIvPHD6FUd7madPB08,103,3,7,9,0,1,13270,4263,65,18305,9498,15,5,33,39,3905,2055,3030,3047,1056,3191,3340,Ahri
5862,MIDDLE,6uGhHB-HGJeazwG7IRfEYeJgP3TfThCq80rHlxwkjCS-G0Y,518,3,3,13,2,1,12323,7009,4898,11978,9164,13,6,22,38,3030,3905,2033,1026,3020,2055,3364,Neeko
5882,MIDDLE,ZhbxUX6AuemEOBIwiv-7hP_5_QXU9ZPpvEgpdEX88eGLSA,112,5,8,6,2,1,11306,2762,0,13112,9413,14,3,10,12,3157,0,3198,3158,1027,3113,3340,Viktor
5901,MIDDLE,mJL9-z_iXteB_kW-_hMyobMXJDvTWBZo0cWfpuEMAXiliA,105,3,2,8,2,1,16879,7293,4890,16459,11282,14,3,29,11,2033,3020,3152,1082,3157,3165,3340,Fizz
5916,MIDDLE,vLYTuezyurey_N9073ar8uMKjtdjSRLcCPsu3xYVWnzJ5g,142,13,8,8,6,2,21019,9005,5073,22816,12883,15,1,22,25,3020,2421,3165,3089,3108,3285,3364,Zoe
5961,MIDDLE,yGKnKUQKiGHL3Z0XAZfMU3wgoQHEvqFkSGYb0yViMcH1vg,34,8,4,11,4,1,22832,6464,1844,24847,13356,17,3,25,48,1026,3157,3040,2053,3027,3020,3363,Anivia
5964,MIDDLE,rIwmmrVPfc24qKqrBmrEJaqj7djDA_NscDEmOUYPhgHKgw,55,5,4,4,2,1,9719,596,315,15280,8240,12,3,14,1,2055,3146,0,3020,3916,0,3340,Katarina
5983,MIDDLE,27t5KxsERhNRPBIMQebXUlpwqkiLsdAl9riOulxrzNAjzA,134,1,6,6,0,1,15154,715,715,17774,8685,13,3,15,43,3285,3020,3165,1056,1052,0,3340,Syndra
5986,MIDDLE,5UWVvJBY2wM2vflTShcQfx7hEgLBOKvBOIM_yX6P5X9CTJ8,61,4,3,13,4,2,15156,7115,2548,14076,10005,15,0,20,19,3027,3174,3114,3113,3041,3111,3340,Orianna
5990,MIDDLE,vagpUmmRyf4NJK8YI6dhPCRt-kR9KV1FFgi2QVRS4EWY_qgfDnE2hym5,13,11,5,8,10,4,33334,19432,10701,24608,16268,17,2,24,16,3040,3027,3111,3916,3089,3102,3363,Ryze
6028,MIDDLE,HuvC7mfBltzxqmNRrM49ECXt0UjHnhonFUDOtC0GzJOty6c,13,6,5,4,3,2,11258,6139,844,15157,7977,12,2,12,14,3040,2031,3111,3916,0,0,3340,Ryze
6032,MIDDLE,xHM_hx6nnLFWv_EyiR61DOkeGAiO7ZYLxOUpjC2ZZ8HR9Q,101,4,0,11,4,1,24715,6592,2806,6518,12749,16,3,24,19,3089,2422,3285,1056,3041,3165,3363,Xerath
6039,MIDDLE,T7BuL5Ngo47T-gRf5lmlk9R8DK0Z8gyt3pWLbH4xQ_G6W1E,13,7,1,9,6,1,20602,4488,4488,10703,10181,14,5,20,19,3165,3040,2031,0,3020,1004,3363,Ryze
6062,MIDDLE,RRlCWE_QC8eKGjN4AWdfK8bJoFZf1yx_HLq3-qkt1_41kg,7,2,3,3,0,1,10245,1460,1460,12384,6296,12,2,17,13,2033,3285,3020,1052,0,0,3340,Leblanc
6075,MIDDLE,egureAS-uHgaOntfiMDslwUQ0_RzY5N0AqAcW991ccQdrC8,55,9,2,6,4,2,15752,8362,3047,15654,12626,16,3,23,2,3020,3157,3146,0,0,3812,3340,Katarina
6077,MIDDLE,korRWjwGWmdQK3Qv0yQPxAcreyvrlm78USeC2x_o5RzH4A,4,6,2,7,4,1,12238,3514,1430,17087,9942,14,1,17,27,3027,3100,2424,3108,1056,3111,3340,TwistedFate
6078,MIDDLE,vWM-pDZmpPRO8MbmGMK2a0jWpRUOe9c9FBqpKAhIlK3Lx7s,134,2,6,6,0,1,14969,1737,1614,14943,9462,14,7,25,32,2055,1052,3285,3020,1082,3165,3364,Syndra
6079,MIDDLE,Qr4KJ8Xb8-kNwft5Q-HqHiJRSp2_48sq8BCsaOq3GvkHxA,13,7,1,5,7,2,15026,4180,4180,9407,9710,13,0,13,21,3040,2031,3165,1001,1058,1058,3340,Ryze
6084,MIDDLE,TWa7uqoBuWSs57wMMLG7YBY8tRiLf5kA6rwLh8sBVGJbJGU,42,10,5,10,5,3,26028,9104,2405,22515,14368,16,3,20,9,3094,3031,1053,3020,3078,1037,3340,Corki
6088,MIDDLE,uGvOH9E_rvfTNpKzZEhFGx0h1lG2vwthZXbPAM0aqAhPrCg,4,1,8,8,0,1,9749,1629,0,22314,6647,12,2,13,27,2424,3111,2031,3027,3191,1056,3340,TwistedFate
6099,MIDDLE,GniZ7VcK_pmKZGFAd2M8PS3NWL2GEnl-5692NEsoeNKD2A,61,2,5,4,2,2,11793,588,588,12410,7129,12,0,10,16,3285,3020,3916,0,0,2033,3340,Orianna
6100,MIDDLE,Q62eqz0NyO6Jk3XB0CPvahb6Zm7szTDnskGR-w75Rd7l8G4,157,14,9,10,7,2,38753,25187,6044,39782,19884,18,4,34,47,3026,3006,3087,3812,3031,3053,3340,Yasuo
6101,MIDDLE,MkGIpwaRg6gQH8QWPEXPKK4K1oNQU2bCe4jjnBDqXteULfHeSvg3lOLf,7,7,0,8,7,1,18568,6976,6976,15826,11569,16,6,22,17,3157,0,3020,1056,3165,3285,3364,Leblanc
6129,MIDDLE,ax3OEKK4dpaRUnmc39k69pcp42Sw42_QO3yn0MtgvxhloA,268,5,7,13,2,1,26492,8695,4413,27636,14999,17,2,45,20,3157,3165,3115,1056,3020,3116,3363,Azir
6136,MIDDLE,HWIx5XBGPbw5RkOPMW9OdtZqS2I-Gf92JjYGWf7rgnf-IQ,90,1,7,3,0,1,10045,1411,570,15056,6998,12,1,12,37,2033,2424,3285,3020,1058,1056,3363,Malzahar
6154,MIDDLE,CdvbZGOaUL2ZdkQ2q_sN7Dfj6U-j43AIvQNMfgxYz5E26X597gDUwizZ,4,9,3,7,8,2,22083,11608,5768,15975,12270,15,3,19,35,3089,2421,3020,3027,3100,0,3340,TwistedFate
6163,MIDDLE,TMH2-jL-LwLNyNHzjOlg1YVEhaGbnMW3aCM7WucIoPb3R3Y,157,6,2,3,3,1,16961,7200,3278,15502,11205,15,2,20,10,3031,1037,3006,1055,3087,3052,3363,Yasuo
6166,MIDDLE,hfBtfSNK4mFzw1kDr9hL_zfkwY4727Ri9QX9pAQBN1TbBD4,91,4,14,3,2,1,18621,1402,1402,28886,10656,14,2,24,4,3134,3077,3814,0,3147,3111,3340,Talon
6182,MIDDLE,LiHnUs32tex3nFE00uEJCUZxWm7ydpnO2cC9wXmb6j5kEA4,61,4,4,8,2,1,10842,6605,2314,10421,8272,12,3,20,14,1056,3020,3157,1052,3285,0,3363,Orianna
6191,MIDDLE,UydKp9BHPAnbCaRAXiUcliLi5c6U-74ywcOaMavXbA,103,2,3,10,2,1,9528,6037,2427,10837,8581,13,4,25,15,1058,3030,2033,1082,3020,3916,3340,Ahri
6212,MIDDLE,_sVU2gU9ULAv4tmUkIs1uTDHP0y_AWDEyQNotrOYrXjmPz0,238,1,6,2,0,1,7298,578,578,11033,6898,12,1,17,3,3111,3133,3155,3142,0,0,3340,Zed
6238,MIDDLE,58KXtoMDsQgPU0GMrrv2po1_whZv4tqkUeE94SrH_CXUhg,38,15,4,9,11,4,31291,12397,6722,29617,15500,15,1,19,20,3157,3040,3027,3135,3020,1082,3340,Kassadin
6253,MIDDLE,kgTxa9BArmtY_ZqFsHOZwHgcv0PZGAKb4K3afTm-Bejxkco,45,12,8,8,6,2,21357,13925,4319,21188,16618,18,4,46,45,3157,3905,3030,3916,3089,3020,3340,Veigar
6286,MIDDLE,63D32YkA0YOJC7UOGcTuj65HfSckAhZdl02D6Gdzqgz5hg,518,4,4,2,2,1,11792,0,0,13254,7383,13,2,17,49,2424,1055,1082,3158,3905,3030,3340,Neeko
6290,MIDDLE,41SI3lr07mf1Xzft-jl3yujfvWpJVroNCh4J3dExAlhtdg,157,2,6,4,0,1,12779,21861,9798,19954,13561,17,1,16,14,3053,3031,1038,3087,1053,3006,3340,Yasuo
6294,MIDDLE,6Zxlnc2mUHLjC_0QSYK7cvZe14jz6ez_cBCoZTGnFviApJw,42,9,8,13,4,1,37476,18750,7823,32966,16838,18,0,10,4,1038,3026,3078,3020,3031,3046,3363,Corki
6305,MIDDLE,JrqETCJvAm7uioS44BYGlkJWCh5bitziEyxm7NNifq9t8Xg,268,11,2,8,5,2,21580,24972,15454,15880,13650,15,2,19,8,3020,3115,3157,3165,1058,1056,3340,Azir
6347,MIDDLE,jHPqo8OEmCDBAfChdrwx2d5iX9ebyKaG93SayrUWVEo0Dc8rninrbkqU,61,1,8,3,0,1,8144,286,286,13136,7602,12,1,13,13,1056,3802,3157,3020,1082,1026,3340,Orianna
6358,MIDDLE,apeNl3z0rSa5sIfnK_SJMsVVtAXIooLkswKiseAW3_OI_V0,103,6,3,13,4,1,19897,5891,5891,9708,10873,14,5,18,22,3285,3165,0,1058,1056,3020,3340,Ahri
6363,MIDDLE,4a2uOnIRgN7ujzwpwYE1qgfjZhaLyXLtn8kbKEBteyk,157,8,8,4,4,4,16003,380,380,16028,9500,13,2,15,21,3006,1038,1055,1055,3087,1018,3363,Yasuo
6378,MIDDLE,V2sGT1QLrFWrPeNzirhCkrRo2YxfHsf8lpmM__aDy21yUQ,90,3,5,3,0,1,9831,5668,862,12655,7899,13,4,25,28,1056,3916,2031,1082,3285,3020,3340,Malzahar
6414,MIDDLE,VA4ncxMF_1aLKvdiJ6mruW2Nrk_WbIywNMtq5wg3jnVFQg,157,1,10,3,0,1,8153,1728,1728,19453,8108,12,1,7,12,3087,1038,2031,3155,3006,1018,3340,Yasuo
6447,MIDDLE,7UDkirKNXBOsBQElUv0Uazk4BVtI7tCx1kbjTe8yn7AdCQ,55,14,7,3,6,2,19144,3572,0,21042,13139,14,1,24,2,3146,3157,3020,3165,1026,1052,3340,Katarina
6471,MIDDLE,YlhzJVTmxp2Q7PEJm38KG5gYF0HUcgloRgyNV7KdVF1gQw,84,6,10,7,3,2,22604,2234,887,41991,16340,18,4,28,7,3089,3146,3157,1026,3020,3165,3340,Akali
6475,MIDDLE,f6TdIqhjQl0jUp7NDgAioaMnIf-OsH94ou_9dk6YzfmEMQ,518,6,3,13,2,1,20608,12898,8441,17554,11315,15,1,19,26,1055,1042,3153,3111,3124,3086,3340,Neeko
6487,MIDDLE,Md11gS6oZzuEGHbMdY5rFSgLC7uTzP6bMOIlrVy9mQjxzgg,157,6,6,11,3,1,13931,11274,2765,24567,14742,18,2,26,19,3026,3123,3140,3006,3031,3091,3363,Yasuo
6498,MIDDLE,QA0iq6cV85uJ4KZt070nfcn0XmHR2Bp_vCGdAa1TgKUk6C0,238,9,2,4,6,3,15628,5983,4293,11560,11061,14,2,23,5,3142,2031,3147,3071,1001,1036,3340,Zed
6531,MIDDLE,XST3-wK34HF9TK-6BduhDXdItb06WBiayxnwMYbeVwCDLA,142,3,1,8,2,1,10102,4527,4527,10345,9328,14,2,11,18,1056,3285,1001,2031,1058,1058,3340,Zoe
6543,MIDDLE,rQQntFUshw7-eApX-wHsUZHrefxphWHkcrgJSV1IUEoHHw,42,11,7,5,4,1,23815,4418,1498,20550,11198,14,1,12,6,3020,2033,3031,3078,3086,1042,3363,Corki
6544,MIDDLE,eZfKUjDNLdvVZFHZ5MJQDJWQf8LViwSidUw_OH2FlGCxqvo,38,6,8,9,3,2,23600,6082,2326,29949,12299,15,4,17,23,3040,2033,3157,3027,3111,0,3364,Kassadin
6561,MIDDLE,uIUCmT_6P1ipQHLf_zn2SD8U_aHMLUQ2vZdCSj4KS1LCtw,69,6,3,3,3,2,13856,7071,2688,17143,10199,14,3,25,21,3040,3116,2033,0,3136,0,3363,Cassiopeia
6569,MIDDLE,n72uFiOoopUzdpT9yIM1tOa7nYnb9N7YaIyfEOQAwN-pHw,1,5,5,9,3,1,15965,5482,3632,15003,9688,13,0,13,15,1056,3152,2421,3020,3165,1082,3340,Annie
6572,MIDDLE,7ZIQJQlJvtqdv9nW6AQqhPCuiNEEQPFE5-NM99b_S4IU6Bo,245,8,3,4,4,2,14051,4428,1371,16957,10731,13,2,13,16,1058,1056,3152,3020,3100,1058,3363,Ekko
6588,MIDDLE,8u8hyVVEgfesimvB4ocBNULpbkMD8lNx8tOI1Mt6I3AmgBY,268,2,5,5,0,1,21471,17117,5079,18801,12477,16,4,31,10,3115,3020,3285,1056,3102,2055,3363,Azir
6600,MIDDLE,WWYFHlahIiy0q5-S5EhZum1CNBrOe7t6KRKthHONEP25nbk,55,3,6,1,0,1,7612,0,0,16571,8167,13,0,9,0,3916,3146,3191,0,3020,0,3340,Katarina
6603,MIDDLE,N3BiCaa6c5b9uY2GklxYefhXlaDeSI6vYGpmzKEWVAjdxQ,246,1,2,0,0,1,3586,4484,784,7989,5291,10,3,25,7,3097,3117,2055,3133,0,3134,3364,Qiyana
6645,MIDDLE,3I0szfHaofVpjURoOcljYVg0uED2v7WtL_73L2JI0gpXkw,61,0,6,3,0,0,11903,2674,551,13728,6190,11,2,13,25,3020,3285,0,1056,1082,1056,3340,Orianna
6648,MIDDLE,llJYFxzEqVSqvN2riWNMA0dyXlct_UKbq9BgpiX67sKpIg,34,5,0,8,5,1,16813,4779,4172,10710,10759,14,3,28,46,2031,2055,3040,3020,3027,1056,3340,Anivia
6656,MIDDLE,CE2n_w5zogZ8ZsE6DlRRC7vl4sLQbUansi_FRQInUad_4Yk,61,6,5,12,2,1,16563,8377,2585,12960,12057,16,4,25,24,3089,3111,0,3174,3285,0,3340,Orianna
6673,MIDDLE,eBir9AyELV8P4RlW7v3y-SPnKMFCIqm_bhpa4sZarocTI08,4,5,1,8,4,1,15555,8493,4327,10016,13504,16,3,28,32,1056,3027,3111,3157,3100,1058,3363,TwistedFate
6683,MIDDLE,6uGhHB-HGJeazwG7IRfEYeJgP3TfThCq80rHlxwkjCS-G0Y,157,0,3,1,0,0,8271,3794,3658,10727,8431,13,4,23,14,1055,3031,3006,3087,2055,0,3340,Yasuo
6700,MIDDLE,27t5KxsERhNRPBIMQebXUlpwqkiLsdAl9riOulxrzNAjzA,134,9,0,6,9,3,16543,6767,5854,6619,11727,14,2,17,23,3285,3165,2031,1056,1052,3020,3340,Syndra
6701,MIDDLE,DYW6XWP6IDd_l2PMF4Q82Vw88IzkMdHFRUUQdzBFKiDCnyTLVL1JamZk,42,6,2,6,4,2,31936,24509,11646,18845,15081,17,3,35,4,3020,3031,2015,3078,3046,3086,3340,Corki
6706,MIDDLE,Y8kA4ZMoukw0vTnOg_qD8pThJ3pk_3bbRZ2ZMb_-88G-1ok,90,3,7,7,0,1,8399,8183,2853,22757,8264,13,1,10,54,3905,0,1056,3111,3027,1052,3340,Malzahar
6730,MIDDLE,4WQNlS03A8sjF_8mtDhhmtedil5LAygpNSm-lXvPX-2Zmg,103,6,0,2,6,2,10445,4844,2350,8925,9748,13,2,18,30,3020,2033,3030,3905,1052,1082,3340,Ahri
6737,MIDDLE,mYXAG2pxtnLB2OL1J07x1YS0e37PkCmtsOlS9PHdcu_jL40,268,9,3,3,8,2,23303,14834,3292,13206,13112,15,3,29,14,1058,3157,3020,1058,3115,3165,3340,Azir
6751,MIDDLE,5UWVvJBY2wM2vflTShcQfx7hEgLBOKvBOIM_yX6P5X9CTJ8,61,0,6,2,0,0,10631,266,0,13156,6613,12,0,8,16,1056,3027,3802,1026,1082,3020,3340,Orianna
6767,MIDDLE,7gj0qA0rCHlKK2X27r6yczh4ZAmjqcfl0UDTxmXGFvNw3A,518,7,6,13,3,3,23010,13270,5189,31219,13933,18,2,26,82,3157,3030,3905,3135,1082,3020,3364,Neeko
6795,MIDDLE,umkk3qMIgwu31xkmiVizS6chsu_MixeJb32B--lQGjl8fg,91,1,8,2,0,1,5156,0,0,15398,6138,11,2,9,1,2033,3077,2055,3117,3134,1036,3340,Talon
6809,MIDDLE,hDiocpwFEgTe5-OgESc5vS3TFaNqLf35TSLvwk2fnfzypw,246,7,6,6,6,2,14388,4876,1193,17224,11471,15,2,29,18,3814,3077,3067,3044,3111,3147,3340,Qiyana
6840,MIDDLE,hDiocpwFEgTe5-OgESc5vS3TFaNqLf35TSLvwk2fnfzypw,91,7,9,4,4,2,14024,11090,5908,25670,12392,16,1,24,1,2033,3077,3814,3147,3117,3036,3340,Talon
6845,MIDDLE,hDiocpwFEgTe5-OgESc5vS3TFaNqLf35TSLvwk2fnfzypw,131,8,0,4,8,1,14123,20720,7840,6580,12286,15,0,18,4,2033,3089,3041,3020,3100,1026,3340,Diana
6847,MIDDLE,Ywo15ZN3alnux5yiZx-ysjTAMYXijB3DihxgnzmJr3542LU,84,3,2,2,2,1,7662,8800,3649,10119,6707,11,0,9,4,2031,3146,0,0,0,3020,3340,Akali
6848,MIDDLE,cKRhMoXIwpxRWfDw9FKEBQxnTEwa0lb9j6ztWUNnpfu52A,134,16,5,14,6,1,53603,8063,3876,31611,23945,18,4,35,32,3089,3157,3285,3165,3135,3020,3363,Syndra
6853,MIDDLE,wulb0LjgGiQtPvhuKNeB5Exkb9OsP2XEs9fVZLhWD3Ll56U,1,6,11,7,2,1,20236,3031,772,20397,10092,14,0,11,25,3285,2422,3152,1029,0,3157,3340,Annie
6858,MIDDLE,WsU7xvO1TiJ8sZV9h0xdoXDDtCgo5wvqH_eSSqiHCvqXVQ,7,7,6,9,4,1,21919,4617,1979,23960,12666,16,4,22,16,3020,3165,3157,1082,1026,3285,3364,Leblanc
6862,MIDDLE,Ho_qrpjTX-Gx3tgA5IW1V1C3O-SuC4NJ9m7V6Anuk3jH84Y,4,4,15,11,0,1,17499,10905,6687,36723,13913,17,1,19,43,3078,3091,3111,3094,1018,1037,3340,TwistedFate
6865,MIDDLE,Ywo15ZN3alnux5yiZx-ysjTAMYXijB3DihxgnzmJr3542LU,157,7,11,5,3,2,20038,14055,2111,27707,12285,14,0,17,29,3006,2421,3072,3031,3087,1029,3340,Yasuo
6903,MIDDLE,7tX3A0on2PC85OlPrhjft0U_JnTQYbuvJ21AQK-sy7pRWlA,157,5,9,2,0,1,10714,489,489,25826,11189,15,2,20,12,3087,2031,3031,3052,1054,3006,3340,Yasuo
6976,MIDDLE,D3sIs4WQxwzrpFeWkVi9X93pBS_95nXHcpoz4zMWooXYgg,245,6,5,10,4,1,17088,5794,4511,17147,11153,14,0,16,14,3157,2033,3100,3108,3020,3101,3340,Ekko
6981,MIDDLE,HV8c5MCZWWyQjphFCxNRk3nFPNGcCdH0RpQN0xZa0woJdA,268,6,7,3,4,2,13044,0,0,21453,9785,14,2,12,6,3020,3285,1056,1056,3101,1052,3363,Azir
7001,MIDDLE,l8IVJ3dbiKhsAGdw9CwvQyIrjTcVQmPc_nlqcYkk2l_n8A,238,9,2,3,4,1,18028,6023,6023,13764,11578,14,2,13,5,3142,0,3134,3147,3117,1054,3364,Zed
7009,MIDDLE,2oayB-mNqcd-WBgMYzDVX0L9OK2fzI3nQfTWx77XJlwyMAo,4,0,8,7,0,0,9882,5637,638,22699,8496,13,1,18,25,3078,3094,1043,2060,2422,2033,3340,TwistedFate
7019,MIDDLE,45sR1rhEdMvk3pX6ot1SgCbGqpE1cs44gmDF2aZeGT9Rb_A,518,5,8,5,2,1,23262,2753,1825,20345,11995,15,3,46,62,3157,3905,3030,1026,1052,3020,3363,Neeko
7028,MIDDLE,QRI8bwp_zG1IDMi6kxRpBu2bXj9e7Ot2bCbME4TOKiSdIhyKWYFZSOjz,115,13,8,17,5,3,43236,54863,43460,26676,22752,18,2,34,13,3089,3165,3157,3102,3020,3285,3340,Ziggs
7030,MIDDLE,rJgVbavpVsBtVfCJQHG75jwU53feVDfMaajQa5kuNzot4pM,84,8,13,6,5,2,19984,728,0,32965,12519,15,4,31,8,3146,2055,3157,3020,3108,3165,3340,Akali
7040,MIDDLE,RwsPVQ7vwJXG8sC3UaDPNRHJ4J4dQy1sirXAKnkg4oOduuDz8lTiNQpK,42,3,7,6,0,1,21123,2550,2550,21136,12295,15,2,21,2,2033,1038,3046,3078,3020,3508,3363,Corki
7045,MIDDLE,ZvKm49Q3PprirWK9S7fjT0RX6zx18onrn50AIxx_T3uhng,238,10,6,1,4,2,22739,3673,3673,20436,13768,16,1,24,6,3147,3123,3142,3047,3071,1036,3340,Zed
7056,MIDDLE,dBRVgXQf7y-HECfH7u5uhFgocl8ELZvnFa6JuMhoTgngAA,245,11,5,12,9,2,28187,8215,3632,35553,14512,18,1,16,16,1082,3907,3152,3157,3111,3100,3340,Ekko
7080,MIDDLE,wX4higzSlqrz03noEpEKoQeAaGc_8pHJTIMOteAxMi09ag,7,0,3,1,0,0,4003,770,770,9617,5876,11,1,15,7,2033,1082,3802,3191,3020,1052,3340,Leblanc
7093,MIDDLE,5CM-FMMTUAJGoEr2ysanHggKePeEmqn7iKyP_Qx2QKuVfSo,103,8,7,13,5,1,22960,7586,1191,22407,11798,16,3,28,40,3030,3905,3165,3020,1058,1056,3340,Ahri
7133,MIDDLE,lslSxktxuFeAb-2iQdy-Q6dWUU_lMgIvPHD6FUd7madPB08,103,3,7,12,3,1,8897,1621,1621,12910,9690,14,5,28,20,3905,0,3030,1056,3191,3047,3340,Ahri
7153,MIDDLE,5gnoQumC0Kyamof6mCU4Z29s7PRo47oDviRr0wtKuQ,268,7,4,5,5,3,16350,12130,5708,13593,12466,15,4,24,7,0,3916,3111,3285,3115,0,3363,Azir
7161,MIDDLE,snrgc438vQXHf4oknMHNx-b9pzt03zidPTn6gRXuYOnLsQ,157,5,6,6,3,1,14751,8915,3609,26096,11853,16,0,9,23,3078,3006,3022,1028,0,3026,3340,Yasuo
7162,MIDDLE,ChUvNPWgPwiaTGHmhu_OYYyEOtBZKnQ94WUGgHH9MqdBAg,84,7,7,13,4,1,26738,1872,1872,33500,14160,17,1,26,10,3157,3146,3135,3165,3020,1054,3340,Akali
7175,MIDDLE,Fvj4RXaYdlO-Vbs0YGx8lrfaH2WH-3OSg6ut5ZxYvZE,238,9,4,6,4,2,22571,8768,6729,20153,15518,18,1,18,5,2421,3814,3142,3147,3111,3071,3364,Zed
7176,MIDDLE,9-vVbG0xolMTujxOT3I8Rr_fMrYQ5maYvyznKiua1FvMxvo,13,2,8,7,0,1,12188,1723,1723,16804,9270,14,5,31,19,3157,2033,3040,3047,2055,1058,3340,Ryze
7180,MIDDLE,Zmf2MklnLmRaWKave5_hCVO_91as1E9i-5pDH6_fAGWcDrAdQcJRinNg,136,6,7,6,4,1,12783,3962,1587,26288,11549,15,5,23,12,3047,2033,3157,3027,3165,1052,3364,AurelionSol
7184,MIDDLE,TWa7uqoBuWSs57wMMLG7YBY8tRiLf5kA6rwLh8sBVGJbJGU,42,2,4,2,2,1,9979,9780,1183,24787,11860,16,6,28,1,3078,3156,2055,3020,1055,1038,3340,Corki
7206,MIDDLE,62Uv23klhUU1umWYXVBfdNaIOwkSBcqdoqYW6KowUKKb9pY,157,4,9,9,2,1,11388,8145,3916,26166,12561,17,2,22,22,3087,2055,3053,3006,1055,3031,3363,Yasuo
7224,MIDDLE,hG3C9FjWlVv37SeYjVzW1ZT9guupnXTkJI5N_j2JWF8gzFM,4,6,0,9,6,1,11974,14067,7096,9301,11153,14,2,27,22,3100,3191,2423,3111,1056,3027,3340,TwistedFate
7253,MIDDLE,yhDrLxB8DjhqZHJ3Qoj4UyEDaIRRlO6Q909uoX8uF6N4cA,38,4,3,1,2,1,10106,443,443,14523,8283,13,3,20,19,3003,1082,3027,3047,0,0,3340,Kassadin
7337,MIDDLE,mJL9-z_iXteB_kW-_hMyobMXJDvTWBZo0cWfpuEMAXiliA,105,4,2,3,3,1,11806,1136,1136,9824,7624,11,2,17,5,2033,3158,3152,1082,3157,0,3340,Fizz
7372,MIDDLE,MkGIpwaRg6gQH8QWPEXPKK4K1oNQU2bCe4jjnBDqXteULfHeSvg3lOLf,42,4,2,8,2,1,16225,9422,2097,12971,10973,15,2,16,0,1038,3094,1037,1055,3078,3020,3340,Corki
7445,MIDDLE,27t5KxsERhNRPBIMQebXUlpwqkiLsdAl9riOulxrzNAjzA,134,5,6,4,2,1,24403,5740,1614,24858,16486,18,4,36,30,3157,3285,1052,3089,3020,3165,3364,Syndra
7447,MIDDLE,9-vVbG0xolMTujxOT3I8Rr_fMrYQ5maYvyznKiua1FvMxvo,7,7,5,5,2,1,21251,1516,1516,16657,9664,14,1,12,25,1056,2031,3285,3020,3165,3108,3340,Leblanc
7459,MIDDLE,JrqETCJvAm7uioS44BYGlkJWCh5bitziEyxm7NNifq9t8Xg,69,5,6,1,3,1,7295,1816,1816,12297,7329,11,3,17,16,3040,2033,3116,0,0,1082,3340,Cassiopeia
